ADDRESS,C01,Expenses,Income
2040060321,6,87681328,41876328
2040061006,8,110506104,79942104
2040061014,6,85845828,45776328
2040062126,6,80681328,129586328
2040063118,6,127416328,140076328
2040065071,9,83380492,78803492
2040066061,7,67137716,57507716
2040067063,6,35508328,42306328
2040070065,7,99069216,64077716
2040071163,6,108222441,120812941
2040073171,7,94061216,60185716
2040073175,7,99599716,85259716
2040075172,6,112186828,64886328
2040076066,7,109011716,90395716
2040079009,6,91026328,75966328
2040084191,6,47767328,70076328
2040086007,6,127228328,78586328
2040088062,6,114282828,60416328
2040090007,6,109837328,275669328
2040091013,6,127124328,124136328
2040101108,6,84019716,52150716
2040102116,6,90515328,81896328
2040104201,7,120011216,159163216
2040105070,7,90470828,87080328
2040106012,7,122834216,84065716
2040106015,6,81194328,111006328
2040107295,6,53634328,54496328
2040109169,6,108751328,70433328
2040110165,6,76599328,53051328
2040110171,6,129940328,141018328
2040111018,6,120603828,115746328
2040112321,7,55355940,52791940
2040112325,6,125181828,97071328
2040113006,7,83931216,55940716
2040113014,6,68725000,194600000
2040114206,6,79838828,44216328
2040118110,8,96014104,93825104
2040119012,7,118136980,79162480
2040122277,6,108943328,117268328
2040123437,7,62324716,52695716
2040123444,6,76958940,103050940
2040123448,6,78738328,67576328
2040124218,7,45438716,58540716
2040124221,6,85696328,87616328
2040126054,6,126048328,131456328
2040127061,6,105181828,108910328
2040128110,8,63642104,50195104
2040128114,6,56796328,15626328
2040130155,6,48184328,72456328
2040130159,7,109090716,57320716
2040130165,6,120190328,126886328
2040133061,6,119487328,99780328
2040133069,6,89592328,70826328
2040133072,8,66307104,172695104
2040134269,7,104472716,175678716
2040136009,7,82568913,87975516
2040136018,7,101248716,78470716
2050001005,7,89238716,119534716
2050001010,6,126785028,54842328
2050001017,7,89206916,74953316
2050004162,6,85187128,85834328
2050005067,6,89625012,286054572
2050006297,6,53644028,76668328
2050006306,6,80221328,79972328
2050010070,6,110469128,45698328
2050013171,8,32301504,56075104
2050015169,6,84811528,49426328
2050015175,8,119995516,119570716
2050017156,7,90554716,77360716
2050029067,8,119912704,133614104
2050037147,6,104262328,393976328
2050037149,7,65625616,83114716
2050046145,6,44513028,65980328
2050047287,6,98846328,134648328
2050047297,6,94982928,114028328
2050047300,6,62964428,79360328
2050048262,6,112766328,120638328
2050055154,6,116248398,144944999
2050057006,6,96905795,100900546
2050058065,8,88383304,102563104
2050060170,8,110923604,94055104
2050061212,6,59244628,57726328
2050067117,7,67790916,92070716
2050068175,6,85130988,73094388
2050075007,6,108998328,148828328
2050077067,6,122050328,111106328
2050079062,7,60607916,65580716
2050086008,6,55297128,50686328
2050086017,8,80870504,93120104
2050089009,7,72388716,30342716
2050094018,6,120532828,49418328
2050095014,6,58801828,43238328
2050096058,6,81929028,136958328
2050096061,6,58466328,56708328
2050096069,7,77840616,118164716
2050097011,9,99863504,219683104
2050097015,7,98092516,139486716
2050097018,6,104323328,36786328
2050098220,8,86617204,99362104
2050100249,6,99519928,110148328
2050100260,6,82448016,94499536
2050100262,6,96768728,64768328
2050101069,6,61150328,36846328
2050102163,6,77847228,54353328
2050102170,6,59065928,111191328
2050104176,6,77817728,34456328
2050109214,6,63754328,78738328
2050111146,6,128552848,207334328
2050112119,6,38900352,47729552
2050117343,6,106041728,153036328
2050117346,7,85461716,106915716
2050118211,6,73676552,81677552
2050118215,6,129630128,54054328
2050118220,6,87027200,59965000
2050119007,6,91300484,96054785
2050120164,7,109211916,78880716
2050120166,7,114995216,84895716
2050120172,7,88353376,92152776
2050121100,7,82981716,63402716
2050122012,6,51245528,199128328
2050123172,7,40529916,87830716
2050125059,9,89925492,55927492
2050125066,6,59628828,42728328
2050127058,7,89149316,90324716
2050127068,6,70335028,77025328
2050132107,6,99662728,162326328
2050138300,8,102817304,136201104
2050138310,9,110044072,63156492
2060001114,6,84216000,71082000
2060001119,6,84707140,143901940
2060002115,8,62087104,104115104
2060004066,7,89416000,78045000
2060006111,8,77059716,64720716
2060007168,6,63132000,125700000
2060008271,6,98627000,82340000
2060009107,6,56530328,35426328
2060009109,6,92449328,79376328
2060009112,6,72442328,42976328
2060009120,7,87818716,55115716
2060011233,6,90794000,111990000
2060011237,6,83939940,88441940
2060013070,10,99962000,115711000
2060015118,6,114535000,169610000
2060016006,7,70807000,113635000
2060016008,7,68446000,78060000
2060017112,8,109036000,136100000
2060017124,7,76829716,78550716
2060018060,8,87151104,43495104
2060018067,6,85760000,36480000
2060019166,12,110620000,199240000
2060019177,7,72185716,115030716
2060019180,7,62537000,121410000
2060023108,6,61723996,109337998
2060023119,7,82159944,125035000
2060025065,7,57651000,74370000
2060026113,6,60055500,86701000
2060026118,6,53101000,79030000
2060027167,6,78210000,77950000
2060028063,6,50252000,68100000
2060029115,7,59978000,122574000
2060029119,6,19568000,72540000
2060029121,10,68616000,97700000
2060029124,6,44845000,72140000
2060030006,6,73960000,133880000
2060030007,7,80657000,97480000
2060031179,14,128091000,238130000
2060032161,6,117063000,112990000
2060032173,6,90319000,110932000
2060033112,9,125359000,185065000
2060034166,6,126026000,158952000
2060036063,8,117499000,181080000
2060036067,8,121241000,126839800
2060037164,6,81807328,76726328
2060038054,6,107843328,101100328
2060038061,7,100933716,119057716
2060039208,6,66472328,48722328
2060039211,7,71060716,72550716
2060039220,7,54260716,39050716
2060040161,6,55841328,47076328
2060040169,6,55272328,50656328
2060041102,6,45480328,48518328
2060041103,9,61252492,60181492
2060041106,7,81345716,35422716
2060042057,7,58410716,41935716
2060042061,8,71549104,41175104
2060042067,7,61052716,57485716
2060043010,6,35218328,34206328
2060043014,6,47284328,48626328
2060044271,6,59361940,91901940
2060045164,9,81768492,81899492
2060046013,7,81706000,115180000
2060050060,8,55442500,106024000
2060052018,7,108093000,116220000
2060053201,10,78802492,85813492
2060054176,7,101751916,69420716
2060055158,7,86131516,130070716
2060055164,7,81325716,57880716
2060055168,7,92425000,100850000
2060056196,6,44784328,74246328
2060056200,8,110297104,185055104
2060056207,8,56612104,119395104
2060057006,7,93147716,73775716
2060057015,6,87467328,73756328
2060057016,7,102361000,75450000
2060058271,6,100223800,116305800
2060058283,6,102370000,126309000
2060059005,6,93768000,134262000
2060059010,6,61334716,84830716
2060060259,7,115712500,71790000
2060060266,7,108204000,108882000
2060061015,6,55941000,41250000
2060061016,7,63957000,69930000
2060063221,6,39575000,117486000
2060063224,6,82228000,109110000
2060064152,6,97756000,65690000
2060065189,8,127546800,35116000
2060065194,6,51750000,122060000
2060066060,6,59836000,132180000
2060067015,6,105717996,160309998
2060067016,6,108524000,93675000
2060068147,6,114302000,223020000
2060069014,7,111886600,69725000
2060073154,6,85803000,48690000
2060075006,8,80575000,80160000
2060075007,6,78239000,110238000
2060075011,7,95005000,125085000
2060076007,6,89660328,70486328
2060076015,6,60458328,67436328
2060076018,9,89147492,90714492
2060077057,6,41288000,41660000
2060078009,6,74165328,81596328
2060079066,6,51795328,45986328
2060082012,8,98265000,87040000
2060082015,6,120408328,72228328
2060083012,6,55573000,65790000
2060084051,8,82453104,81315104
2060084060,7,64552716,67676716
2060085104,8,80732000,59325000
2060086249,7,67209716,51910716
2060086257,6,84360000,146870000
2060086258,7,67128716,39255716
2060087115,6,82251000,65050000
2060087121,7,84343000,85785000
2060088185,7,78744000,85235000
2060089117,6,69279000,64540000
2060089120,6,68528000,61740000
2060090212,7,97334000,156252000
2060090217,9,88293000,98480000
2060090221,8,94476000,135880000
2060091015,10,62590880,140243880
2060092176,6,83578328,81346328
2060093121,6,78072000,111910000
2060094100,7,108846000,267305000
2060099248,7,125127716,142245716
2060100180,7,114237500,106295000
2060101170,6,39299000,29920000
2060102157,8,119326104,49415104
2060102165,8,88747104,182215104
2060103004,8,83409000,70080000
2060103008,7,76920000,63550000
2060105152,8,69484000,104400000
2060105161,6,75063000,47650000
2060106012,8,102156104,65525104
2060106018,7,73835716,78165716
2060108107,10,81497000,170240000
2060109146,6,76743000,28550000
2060109154,7,65148500,59565000
2060110063,6,118329000,127640000
2060110066,6,108061000,208960000
2060111119,6,90938000,86500000
2060112123,10,118664000,150370000
2060113058,6,53254328,51328328
2060114060,7,60751716,61915716
2060114062,7,54012328,37861328
2060115059,6,58996328,45666328
2060115071,7,52265716,57225716
2060116160,6,52616328,45566328
2060117067,7,88861716,46695716
2060118112,6,119625328,62256328
2060118115,6,103983940,136036940
2060121067,8,95662800,76280000
2060121069,6,77025800,61810000
2060124162,6,58429328,78716328
2060126007,6,54243000,210480000
2060127213,6,110781000,135420000
2060128005,6,54028328,81446328
2060128007,6,115869000,201282000
2060129214,6,61317000,108090000
2060133060,6,106091000,57582000
2060133065,8,123973000,162530000
2060134159,6,49175000,84110000
2060134162,9,72295000,50265000
2060134166,7,70738500,82695000
2060135096,6,54732000,127400000
2060135110,6,124506000,138170000
2060138112,6,70471000,81960000
2060140175,7,89055716,66820716
2060140178,6,74873328,62446328
2060140182,11,129442432,97721432
2070001062,7,79694216,129573716
2070003010,6,106242328,80536328
2070004111,6,125043328,79686328
2070007058,7,95671716,117955716
2070008016,6,81546328,76726328
2070009298,7,78198776,46563776
2070012209,7,45610116,118790716
2070014164,7,44267716,52244716
2070017011,7,92471716,96925716
2070018203,9,89202492,117989492
2070021190,7,126728128,88788328
2070025343,6,86938928,91736328
2070026260,6,65471328,89486328
2070029112,7,83369716,52610716
2070039011,6,79250328,52166328
2070040159,7,106461940,226261940
2070041109,6,56095328,63880328
2070047211,6,42580328,60624328
2070065071,6,95198328,54335328
2070067065,7,102645716,121330716
2070068167,6,83271328,79682328
2070068171,7,108496716,48740716
2070069191,6,71556328,68771328
2070072056,6,54609328,103201328
2070074064,6,91651328,47046328
2070078177,8,102553604,132027104
2070078179,6,59808000,88856000
2070079115,7,76211104,90035104
2070081016,6,81388328,97292328
2070087216,6,97780328,112546328
2070088163,6,33096328,76805328
2070089221,6,94858328,73871328
2070091151,7,110059716,128403716
2070092148,8,86623104,49315104
2070092152,11,98260880,104133880
2070097099,7,93598916,161872916
2070098256,6,100186328,58746328
2070100006,6,70358728,70082328
2070103073,6,81897328,58251328
2070104172,6,82232328,62126328
2070104175,7,113819600,140620000
2070104183,6,77990328,141286328
2070107107,6,90046328,71886328
2070112106,6,100983328,62646328
2070113121,6,91068328,102386328
2070117007,9,95398492,171354492
2070122147,6,64805728,27676328
2070122150,6,121306328,44306328
2070122151,6,99690328,42598328
2070125208,6,77068328,71026328
2070125211,7,90560716,89230716
2070130341,6,117416328,78494328
2070130352,8,116034104,95023104
2070133160,9,77169388,99309388
2070138066,6,85186328,52016328
2070140361,6,77124000,96660000
2070143114,7,67329716,71540716
2070143117,6,62886328,54014328
2070145155,6,79760716,130145716
2070146208,6,53496328,50882328
2070149177,6,60176328,119010328
2070149181,7,53228716,75215716
2070152018,7,57596116,98374716
2070153060,6,118892000,91830000
2070155009,6,98127516,113275516
2070156305,7,110086716,206660716
2070159114,7,53596716,111424716
2070159117,6,127922328,89946328
2070160068,6,71198328,70538328
2070162008,7,58347716,61041716
2080001163,7,84146716,80915716
2080005062,6,91016000,84150040
2080005063,6,56354000,78950000
2080006054,6,69528328,64194328
2080006063,8,129768104,95463104
2080025102,6,71340328,18616328
2080026012,7,64508716,77865716
2080027174,6,43450328,65466328
2080030012,7,91136716,50460716
2080013005,7,88011324,100815716
2080015004,7,49942716,74110716
2080015005,6,82175940,77281940
2080018201,6,92717248,68095248
2080020284,6,126648328,88886328
2080033159,6,41413000,88850000
2080034208,6,60952328,48545328
2080034210,7,97522716,47885716
2080036200,7,95407716,83020716
2080031271,9,92603456,153987492
2080056145,6,54596755,184105470
2080057300,6,100701328,66226328
2080057301,6,84178328,67512328
2080057310,6,91182328,60562328
2080061006,6,52321728,46131328
2080061013,6,40343728,30211328
2080040198,6,74705716,102146328
2080043154,8,85092000,47500000
2080044061,7,35992776,109200000
2080045006,6,81154328,38026328
2080046057,6,123779840,147129996
2080046058,6,60918088,94216328
2080062193,7,50943200,45625200
2080062197,7,83592000,100105008
2080066115,8,67162000,37200000
2080069060,7,66723716,85980724
2080071004,6,29012328,81446328
2080076109,7,123900716,81028716
2080077297,6,68656328,61376328
2080077299,6,70338328,71696328
2080082254,6,55705252,50658632
2080082258,6,64101856,52133856
2080093231,6,68569600,81360000
2080095056,6,77277000,108720000
2080095065,6,56341388,96654396
2080099169,8,53271104,61670104
2080099176,6,37882328,48896328
2080100166,8,52642748,140931104
2080100171,7,68226612,90744716
2080100174,7,82828264,114464048
2080101004,7,50643716,33775716
2080101008,9,43776492,51144492
2080101010,6,18476328,31896328
2080101013,7,47699716,47550716
2080114005,6,24129928,50366328
2080118096,7,96513716,67620716
2080118104,6,77697328,56016328
2080118110,7,81704716,64685716
2080119015,6,93641328,75946328
2080120062,8,90301104,92335104
2080121013,6,34492940,36936940
2080122123,6,98011328,68786328
2080124173,6,86760992,69894328
2080125059,7,63004716,57209716
2080125068,10,86961080,44309080
2080129212,10,52005628,69083880
2080130152,6,73016328,53756328
2080130155,8,67999904,71127904
2080131263,6,94132328,72246328
2080133300,6,40700328,39406328
2080134008,6,80595328,77036328
2080135060,6,51324000,99615000
2080135062,6,57082000,107850000
2080137102,6,58844000,108550000
2080138054,6,45116328,37886328
2080138058,7,36114756,49400716
2080138061,6,47274328,36086328
2080139005,7,118638716,103495716
2080140004,7,93849800,136454040
2080140014,7,102182716,85184716
2080141122,7,40417716,45990716
2080144153,6,108387328,106986328
2080145197,7,62645716,33695716
2080146156,6,58975328,51726328
2080146160,7,73680716,62730716
2080146164,8,124266104,78695104
2080147159,7,42958716,49605716
2080147161,6,48688244,44556328
2080147162,7,33696716,49365716
2080149151,6,77852716,47325716
2080151159,6,100681328,54371328
2080151169,7,85915716,40825716
2080152106,7,109116716,100824716
2080152112,6,94547928,71350328
2080153164,9,71406900,38389492
2080153169,6,36156328,26906328
2080153173,11,72129232,72848268
2080155009,6,119072328,125278328
2080155011,6,100516328,107446328
2080157009,6,112022600,94080000
2080158055,10,70791880,66293880
2080158058,8,1548104,74835104
2080159119,6,43472328,60856328
2080160014,7,100292716,92860716
2080161065,7,64316716,44950716
2090001016,9,122168492,100494492
2090002059,8,52140604,111235104
2090002062,8,97622804,105515104
2090004112,6,46899928,70416328
2090005051,7,57396336,65555716
2090005062,6,51657080,54376940
2090006011,6,73966416,65526328
2090007054,8,84855264,110575104
2090007059,6,56708448,97416328
2090008057,9,113902412,118444492
2090009398,6,65001928,55890328
2090011064,6,68942696,125409552
2090013065,6,69197528,68536328
2090016114,8,47359176,81235104
2090018216,6,38883140,57781940
2090019107,7,36950316,91140716
2090019118,8,50185104,74225104
2090021108,6,42518840,62111940
2090023121,6,65590328,81736328
2090024202,7,68999292,88924492
2090025206,7,41978328,68036328
2090026067,8,80396604,103735104
2090030110,6,53271440,55015940
2090030113,6,47939728,94416328
2090033152,6,82500848,81036328
2090035101,6,52207416,70340716
2090035105,6,63698272,85338716
2090035113,6,81941120,73994828
2090039050,6,59413716,84261940
2090044121,6,62291624,77966328
2090046067,6,104026540,52040000
2090047056,6,101152176,128215716
2090047058,6,89347828,139041328
2090050064,9,75666704,92806104
2090051122,6,99290488,191730328
2090052071,8,111207600,195890000
2090053294,7,50740916,28681716
2090053305,6,38174928,63846328
2090054172,6,63139428,82046328
2090055259,7,96790484,152717104
2090055266,6,52749988,69088328
2090058015,6,43123800,73606328
2090059105,6,80697328,157556328
2090062065,6,46547708,58310328
2090067117,8,63886376,165472104
2090076004,6,82823600,200370000
2090076011,6,119506800,118900000
2090076014,7,52984000,108150001
2090077066,7,38804360,31900000
2090078162,6,79719000,114260000
2090079018,8,35755000,37260000
2090083164,6,59802928,59366328
2090083175,6,45479528,37036328
2090084062,6,62990000,83925000
2090086015,7,59394000,75535000
2090087015,6,67623120,100440328
2090088124,7,96961076,127435716
2090089169,6,43732856,56595000
2090090185,7,47128800,40680000
2090091115,6,73019226,88090000
2090093007,6,121169360,146817840
2090093016,6,52774728,85770000
2090094005,6,58644720,100330000
2090095170,6,48043000,71120000
2090096111,7,56898024,40600000
2090098010,6,104607148,151350328
2090099008,9,55664772,113689492
2090102160,6,39051424,47486328
2090105151,6,108065328,77604328
2090105155,6,13448776,70438776
2090116117,7,105665792,118154716
2090117195,6,80530624,73161328
2090118176,6,49254208,61714328
2090118186,6,44250276,62539328
2090126057,6,36108740,50431940
2090131207,6,76211588,42734388
2090132069,7,80296716,115225716
2090133500,7,87089604,63830104
2090133504,7,89991316,60100716
2090134018,8,33501492,76989492
2090137063,7,47188476,68106328
2090138112,6,39620940,62821940
2090138116,7,30030716,57024716
2090138119,9,32415104,49627104
2090139119,7,84603716,77540716
2090139129,6,40527328,53816328
2090144335,6,113083788,172964388
2090147005,8,34527104,66481104
2090154066,6,76808628,120238328
2090157167,7,104585316,126659716
2090159238,7,71256128,117871328
2090161007,6,66480408,117986328
2090163060,6,96518888,126148028
2100003123,6,110342460,155162728
2100010059,6,93741000,123362000
2100010073,16,102443528,72058000
2100012203,6,122121228,75710728
2100017170,6,47860328,88976328
2100021013,6,96042504,98000000
2100022177,7,126928144,211084164
2100023110,6,84521908,54050328
2100038054,6,110080328,59611328
2100047117,7,91638716,55110716
2100054422,7,45583716,118886716
2100058096,6,92561940,221731940
2100061169,8,80516276,49416104
2100087207,6,43136000,43200000
2100099153,6,81775848,81146328
2100111154,6,121726500,111136000
2100112068,6,120574292,109632328
2100113307,6,49534568,60636328
2100118121,6,93445500,24700000
2100124157,6,72374400,37080000
2100131008,6,105420280,141461000
2100133161,7,74990892,58645522
2100140068,7,125703744,100573565
2100143064,7,91172960,84980000
2110001060,8,47315776,99544776
2110001061,7,29021716,32665716
2110001064,6,19186228,36767228
2110001068,6,25087028,40178028
2110002059,6,42397328,55813328
2110002060,6,47254300,92544800
2110005100,6,23971100,35977000
2110006157,6,53693528,31737528
2110007060,8,55616404,75774904
2110007066,8,58986004,73953804
2110007068,6,43692528,73990028
2110009065,7,15261716,40300716
2110010009,7,45788016,63315516
2110011196,6,72109200,93475200
2110011203,6,35204000,52214993
2110012160,6,21175328,44660328
2110012168,9,39434992,60365992
2110013060,6,16739428,31518328
2110013063,6,25962500,40316400
2110013065,12,72632156,60138656
2110013070,6,61278152,112329052
2110014161,7,78485216,59332216
2110014174,6,66278328,49986328
2110015011,7,30341716,38696716
2110015016,6,18088828,37951828
2110016163,7,20708216,58296216
2110016168,9,22969492,61966492
2110017405,7,34480716,25987716
2110017407,7,8258216,24681216
2110017410,6,16698328,27928328
2110017414,8,20612604,34475604
2110017416,9,10470716,30114716
2110018196,6,30864000,31570000
2110018206,7,62910716,68799716
2110018210,7,43990516,40875516
2110019149,11,114876468,100873468
2110019151,7,114674416,111953416
2110019155,10,74884080,109260080
2110019158,11,96640900,126611900
2110019161,10,88935980,102578980
2110020145,6,48488328,46556328
2110020148,10,83370380,86146380
2110020153,6,79850528,64718528
2110021010,6,54878328,27458328
2110022179,7,65815716,67239716
2110022185,7,47739416,31732416
2110023006,6,44160128,40324128
2110023009,7,49908716,61302716
2110023018,6,46021328,41891328
2110027142,6,37586328,73773328
2110027147,8,44272304,74367304
2110028008,6,61023828,48366828
2110028017,9,67973992,79499992
2110029148,8,69708104,32295104
2110030007,7,41263716,29032716
2110030016,6,60744328,44256328
2110031051,9,50406292,75779292
2110031054,9,51030392,64663392
2110031055,7,77575760,113511400
2110032006,6,47470828,71848828
2110032014,8,78708604,63715104
2110032017,6,122598828,82856828
2110033169,7,51836716,39900716
2110033175,7,51404716,23900716
2110034005,6,62464328,41703328
2110034007,8,56082304,62650304
2110034013,6,47147528,59663528
2110034018,7,54262216,56032216
2110035180,6,96231328,110289328
2110036151,8,96420304,70532304
2110038059,6,61720328,54448328
2110038063,7,90669000,99568000
2110039007,13,89126456,143404456
2110039011,6,63198328,77116328
2110039013,7,72840916,120950916
2110040062,7,32684716,61086716
2110040064,10,93927880,124033880
2110040070,8,71830104,93612104
2110041106,8,54252104,44696104
2110041108,7,47782604,59584604
2110043152,9,107219792,77553792
2110043157,6,55285328,69774328
2110045333,7,33115716,42992716
2110045338,7,37958338,44856338
2110046145,6,53544828,48958828
2110046150,7,67273716,76186716
2110046155,7,31834616,54823616
2110046157,6,29556828,65105828
2110047004,6,57548388,53251388
2110047008,9,93809104,88325104
2110047010,7,55749716,65390716
2110047017,8,61746104,75375104
2110048009,7,101064716,60040716
2110049256,6,55655940,68998940
2110049257,6,92342000,90816000
2110050109,8,96666304,90502304
2110051108,6,68653328,101968328
2110051117,6,35406940,57890940
2110051120,6,44169328,75708328
2110052004,8,59502776,50028776
2110052008,6,65320328,48923328
2110052016,14,72925938,142035938
2110054197,6,58987328,39531328
2110054199,7,94290216,68676216
2110054202,8,64421804,73993804
2110056051,8,28476200,69605200
2110056058,6,77415200,103628200
2110057254,6,128393900,157057900
2110061004,6,33441328,50773328
2110061015,7,69769716,55609716
2110063163,7,92996328,101466328
2110064320,6,95989328,105645328
2110064324,7,75439000,74859000
2110065250,9,66465880,64713880
2110065252,11,78804000,32352000
2110066117,9,47814000,36722000
2110066123,10,96632268,102175268
2110066127,6,45896728,35966728
2110068292,6,34072000,30400000
2110068302,15,109040388,137294388
2110069162,8,62277328,55116328
2110069165,8,53006716,48355716
2110070053,6,85926028,53923028
2110070058,6,37408328,48643328
2110072056,7,38474716,48394716
2110072060,6,41237328,59833328
2110072061,8,38280104,66730104
2110072065,6,61271328,50606328
2110074056,6,33150388,21439388
2110074067,6,44219928,77466948
2110075212,7,62375388,84109388
2110076051,6,80290328,70963328
2110076062,7,30817716,79120716
2110077252,9,39536104,62382104
2110078009,6,85738328,68673328
2110079165,7,22731940,54801940
2110079168,9,58179492,85374492
2110080004,6,49303328,54043328
2110080012,8,38575104,60845104
2110080015,10,60329492,75212492
2110081114,7,58452328,50641328
2110081119,7,41890716,47867716
2110081120,7,47190716,42679716
2110082255,6,19764328,45853328
2110083260,7,21852616,43922616
2110083261,10,26640080,60915080
2110084012,6,43754528,44894528
2110086015,6,17160328,39883328
2110086017,6,47643000,81158000
2110087058,6,21674328,41693328
2110088106,6,28454828,49914828
2110088109,11,109707800,173611700
2110089012,7,30425616,48304516
2110089017,6,14486528,29387528
2110090066,6,47947828,57128328
2110091008,10,50232580,71690580
2110091013,9,30932492,59903492
2110092064,7,22603716,47125716
2110092067,7,25522716,57540716
2110093196,8,14095104,44372104
2110093207,8,36980804,83481804
2110095109,10,44400180,89440680
2110096270,6,26871528,51149528
2110096281,7,22513716,54037716
2110098004,8,29947164,29983164
2110098010,8,27356104,46971104
2110099005,6,20091328,39621328
2110100055,10,91988300,95584300
2110100060,6,50726328,51806328
2110102304,7,79072716,46615716
2110102307,6,58624328,41950328
2110102317,7,70843916,69810916
2110103098,9,57302492,83503492
2110103108,8,55380304,81952304
2110103110,6,60212200,104900000
2110104112,6,34643328,68028328
2110105005,6,55732328,34548328
2110106008,6,92121300,130917300
2110107057,7,37220716,55540716
2110107059,7,43516416,68868416
2110108153,6,73130328,45738328
2110109005,7,36625528,29443528
2110110312,8,82690904,44954904
2110111298,7,47775716,45554716
2110113102,6,90272328,22226328
2110113112,7,66631116,26792116
2110114151,9,64332692,52569692
2110115140,7,58182716,70697716
2110115143,7,48231716,67670716
2110116261,7,42020716,66272716
2110116264,7,34343716,51278716
2110116266,8,67587304,63868304
2110116272,8,126213404,121503404
2110117064,8,56390604,67094604
2110118011,8,48937304,69658304
2110118018,10,28799580,56745580
2110119010,8,22348104,50075104
2110119014,6,16238328,40200328
2110121065,6,8920940,20341940
2110121066,6,10792328,15822328
2110122005,7,24576716,58197716
2110122008,9,27283492,40494492
2110122017,7,14405716,37950716
2110123004,6,12190328,41960328
2110123008,6,12366328,32886328
2110126064,7,26117716,57355716
2110127269,12,52375156,96835156
2110127275,7,37056716,59632716
2110127278,6,25782328,49055328
2110128096,8,20444804,57542804
2110128099,8,23127104,60780104
2110128107,6,20590328,49374328
2110128110,7,17460416,47471416
2110129250,7,17403516,44682516
2110129258,6,31112328,45448328
2110130007,8,22184304,55288304
2110131168,7,21372716,51270716
2110132173,10,28778880,63518880
2110134174,7,34537276,71508776
2110135262,6,30874328,43288328
2110136241,6,49897328,63761328
2110136244,8,38903704,68547704
2110137058,6,49809000,37621000
2110138005,6,59869528,77699528
2110138018,9,110895492,88825492
2110139005,7,44085416,84112416
2110139010,6,32932328,59978328
2110139013,7,56602716,156065716
2110140011,7,76876916,66706916
2110140014,6,44862028,62678028
2110140017,6,53223328,64663328
2110141005,7,61286216,61223216
2110141009,6,73080028,68816028
2110141015,6,74708624,120341700
2110141016,6,46252028,50898028
2110143106,6,103456328,89552328
2110143114,6,52284328,118886328
2110143116,6,54442828,56096828
2110143118,8,105631104,162543104
2110144107,6,67830552,87114552
2110145058,7,12426000,21000000
2110145059,6,102138776,49288776
2110145065,7,45430216,33706216
2110146150,6,64896940,49963940
2110146151,6,43571028,39717028
2110147114,6,21227328,113628328
2110147120,8,120347104,115665104
2120001006,6,63047968,57026328
2120002200,8,87250384,104335104
2120003012,6,71037728,111386328
2120003015,6,53147128,88356328
2120005062,6,49687368,68896328
2120009111,7,81659256,130850716
2120013009,7,101510492,146883716
2120014016,6,86176928,163766328
2120015115,8,71215144,95795104
2120016012,7,72457116,159114716
2120016017,8,100364704,135875104
2120018055,6,81802828,63184328
2120019169,9,86623268,134913268
2120019175,6,87662964,41773164
2120020275,11,98728268,134313268
2120020280,7,77698316,136580716
2120021004,6,82772448,118116328
2120021009,7,100602124,73087716
2120021013,6,99588208,59756328
2120023008,13,106462124,164047044
2120023012,6,53887328,64726328
2120024005,8,62912704,98375104
2120026057,6,125177328,167886328
2120026061,6,58277528,101266328
2120042117,9,82512492,131834492
2120043104,6,100977528,95376328
2120045056,6,50774228,80676328
2120054179,6,126859998,127963332
2120056192,6,121779828,89466328
2120057109,7,68318304,213800104
2120060178,6,111434484,104414390
2120061009,6,116559140,58871940
2120061016,6,98083028,55246328
2120067008,6,92715928,77046328
2120067012,6,53907528,79541328
2120068257,6,116608128,126814328
2120069063,6,94340128,61496328
2120074212,7,117489956,188600716
2120080006,6,118866800,114910000
2120084155,6,83793128,94366328
2120090274,7,94955876,64342716
2120091250,8,128666576,132323776
2120091254,7,81801844,88406940
2120097056,6,76010328,132856328
2130002202,9,59995492,78609492
2130006064,6,129099500,175654000
2130007100,7,53788716,150060716
2130008016,8,73801064,103475104
2130010009,8,108547504,134791104
2130011140,6,61360128,230146328
2130011146,7,98999904,121715104
2130013005,6,37152008,46310328
2130013014,6,46110328,59326328
2130015059,8,92425704,127987104
2130018066,6,107972564,78948164
2130021160,8,114796316,218160716
2130025190,6,63224728,60996328
2130027113,6,59465928,90256328
2130031185,6,93028352,104502352
2130035061,8,100354104,181115104
2130035070,6,76751328,73006328
2130037065,6,74983152,53967552
2130037069,7,108832716,85535716
2130043005,7,102493164,112583164
2130045056,6,113598328,67670328
2130049018,6,28175328,41264328
2130050052,6,38539128,39251328
2130051109,7,76203716,78327716
2130051116,6,63235328,89472328
2130054009,6,47512940,62571940
2130057104,7,100497716,58110716
2130058054,6,83823928,79960928
2130058062,6,39781128,59196328
2130067061,6,89719600,102550000
2130070165,6,80515000,110030000
2130076159,7,74797552,119307552
2130085210,8,60504104,66155104
2130085213,9,126230492,109849492
2130086056,8,129572104,187595104
2130087107,6,82643328,90414328
2130087116,6,89569164,116121164
2130089053,6,36978328,76366328
2130089062,6,46806328,76918328
2130090158,7,75536216,91617716
2130092058,6,46010128,79446328
2130093016,9,62101492,166149492
2130101197,6,68118140,106966940
2130101207,6,44786328,44216328
2130102013,8,97464104,89235104
2130103173,6,42013328,100946328
2130104058,6,54065552,132927552
2130108018,6,128823328,125296328
2130109199,6,100281600,125905000
2130110110,6,68471164,51933164
2130110117,12,63733868,108793268
